"mean_all","mean","sd","group","lipid","FC","log2FC","statistics","p_value","mlog10p","adj_p_value","mlog10padj","sig","star"
0.0137320820280164,0.00990358342696483,0.0183958734319869,"Ctrl","12",1.83758372547185,0.877809984681637,0.601230968996537,0.5598719405091,0.251911297797795,0.5598719405091,0.251911297797795,"no",""
3.06278321030685,2.79347720842403,0.89860100323295,"Ctrl","14",1.20887814500622,0.273668828164179,0.874730964793556,0.400416152702717,0.397488411492011,0.444906836336352,0.351730920931336,"no",""
1.10681028865261,1.26902567224583,0.428829289633067,"Ctrl","15",0.723042116374227,-0.46784840993148,-1.7614437525137,0.105895275084311,0.975123417140763,0.132369093855389,0.878213404132707,"no",""
30.2595775460356,29.073167778952,1.51059691659894,"Ctrl","16",1.08841673239367,0.122231040637949,3.31676622422374,0.00687057984941713,2.16300660867912,0.0171764496235428,1.76506660000708,"yes","*"
3.05939529196789,3.59748926184156,0.92870350632213,"Ctrl","17",0.675921126318304,-0.565073187593416,-2.83153029594286,0.0163273959853491,1.78708307425732,0.0272123266422485,1.56523432464096,"yes","*"
47.8330543608377,50.6953754337345,2.14525149517537,"Ctrl","18",0.877667428145401,-0.188253727630629,-3.53267333143619,0.0046927390122679,2.32857359850085,0.0156424633742263,1.80569485322051,"yes","*"
0.218774432199318,0.325909863662969,0.0858929999600205,"Ctrl","19",0.287757769702571,-1.7970732120206,-6.2486723595848,6.27194309137181e-05,4.20259789088729,3.1359715456859e-04,3.50362788655127,"yes","***"
9.06122700051807,10.2147725439861,1.23608185128942,"Ctrl","20",0.755320182926101,-0.404839757204987,-2.40767637594645,0.0347571330104176,1.45895605411942,0.0496530471577394,1.30405409413367,"yes","*"
5.26227430203664,1.97241920155135,0.765689797321915,"Ctrl","22",4.61384607226418,2.20596987344321,6.60136378901055,3.8566791851356e-05,4.41378648608084,3.1359715456859e-04,3.50362788655127,"yes","***"
0.122371485417369,0.0484594521747306,0.0378927788806887,"Ctrl","24",4.30467497063225,2.1059043094085,2.90018818904969,0.01444025665581,1.84042508770741,0.0272123266422485,1.56523432464096,"yes","*"
0.0137320820280164,0.0181986637292433,0.0307713658484598,"DHA","12",1.83758372547185,0.877809984681637,0.601230968996537,0.5598719405091,0.251911297797795,0.5598719405091,0.251911297797795,"no",""
3.06278321030685,3.3769735458368,1.48111583083177,"DHA","14",1.20887814500622,0.273668828164179,0.874730964793556,0.400416152702717,0.397488411492011,0.444906836336352,0.351730920931336,"no",""
1.10681028865261,0.917559007793853,0.249617451791364,"DHA","15",0.723042116374227,-0.46784840993148,-1.7614437525137,0.105895275084311,0.975123417140763,0.132369093855389,0.878213404132707,"no",""
30.2595775460356,31.6437222742998,1.23732597450743,"DHA","16",1.08841673239367,0.122231040637949,3.31676622422374,0.00687057984941713,2.16300660867912,0.0171764496235428,1.76506660000708,"yes","*"
3.05939529196789,2.43161899378195,0.412323476244739,"DHA","17",0.675921126318304,-0.565073187593416,-2.83153029594286,0.0163273959853491,1.78708307425732,0.0272123266422485,1.56523432464096,"yes","*"
47.8330543608377,44.4936797757913,4.04752269863675,"DHA","18",0.877667428145401,-0.188253727630629,-3.53267333143619,0.0046927390122679,2.32857359850085,0.0156424633742263,1.80569485322051,"yes","*"
0.218774432199318,0.0937830954917251,0.0309094300194098,"DHA","19",0.287757769702571,-1.7970732120206,-6.2486723595848,6.27194309137181e-05,4.20259789088729,3.1359715456859e-04,3.50362788655127,"yes","***"
9.06122700051807,7.71542386647207,2.41366304008997,"DHA","20",0.755320182926101,-0.404839757204987,-2.40767637594645,0.0347571330104176,1.45895605411942,0.0496530471577394,1.30405409413367,"yes","*"
5.26227430203664,9.10043858593614,2.75381466865129,"DHA","22",4.61384607226418,2.20596987344321,6.60136378901055,3.8566791851356e-05,4.41378648608084,3.1359715456859e-04,3.50362788655127,"yes","***"
0.122371485417369,0.208602190867113,0.141239350422159,"DHA","24",4.30467497063225,2.1059043094085,2.90018818904969,0.01444025665581,1.84042508770741,0.0272123266422485,1.56523432464096,"yes","*"
